Review Number, Class ID, Comment Sentiment Score, Rating 
2934, ID  001  PO, 0.836, 5
2935, ID  001  PO, 0.8557, 5
2936, ID  001  PO, -0.4047, 1
2937, ID  001  PO, 0.9144, 3
2938, ID  001  PO, 0.9545, 5
2939, ID  001  PO, 0.9854, 5
2940, ID  001  PO, 0.8885, 3
2941, ID  001  PO, 0.8442, 5
2942, ID  001  PO, 0.8174, 5
2943, ID  001  PO, 0.9951, 5
2944, ID  001  PO, 0.9963, 5
2945, ID  001  PO, 0.9121, 5
2946, ID  001  PO, 0.8226, 5
2947, ID  001  PO, 0.9778, 4
2948, ID  001  PO, 0.9967, 4
2949, ID  001  PO, 0.9782, 5
2950, ID  001  PO, 0.9454, 5
2951, ID  001  PO, 0.9911, 3
2952, ID  001  PO, 0.9072, 5
2953, ID  001  PO, 0.8096, 4
2954, ID  001  PO, 0.9777, 4
2955, ID  001  PO, 0.647, 4
2956, ID  001  PO, 0.8955, 5
2957, ID  001  PO, 0.4404, 4
2958, ID  001  PO, 0.9385, 5
2959, ID  001  PO, 0.8541, 3
2960, ID  001  PO, -0.543, 1
2961, ID  001  PO, 0.802, 4
2962, ID  001  PO, 0.9771, 5
2963, ID  001  PO, 0.846, 5
2964, ID  001  PO, 0.9676, 5
2965, ID  001  PO, 0.9941, 4
2966, ID  001  PO, 0.9837, 5
2967, ID  001  PO, 0.9577, 4
2968, ID  001  PO, 0.9549, 5
2969, ID  001  PO, 0.9382, 5
2970, ID  001  PO, 0.925, 3
2971, ID  001  PO, 0.3468, 2
2972, ID  001  PO, 0.8437, 4
2973, ID  001  PO, 0.9845, 4
2974, ID  001  PO, 0.9199, 4
2975, ID  001  PO, -0.4639, 1
2976, ID  001  PO, 0.2024, 3
2977, ID  001  PO, 0.5921, 3
2978, ID  001  PO, 0.7937, 3
2979, ID  001  PO, -0.3246, 1
2980, ID  001  PO, 0.9571, 4
2981, ID  001  PO, 0.9635, 4
2982, ID  001  PO, 0.926, 5
2983, ID  001  PO, 0.0018, 1
2984, ID  001  PO, -0.8199, 1
2985, ID  001  PO, 0.659, 3
2986, ID  001  PO, 0.9782, 5
2987, ID  001  PO, -0.5871, 2
2988, ID  001  PO, -0.3919, 2
2989, ID  001  PO, 0.9777, 4
2990, ID  001  PO, 0.4933, 3
2991, ID  001  PO, 0.6776, 3
2992, ID  001  PO, -0.4235, 3
2993, ID  001  PO, 0.9605, 5
2994, ID  001  PO, -0.34, 2
2995, ID  001  PO, 0.83, 2
2996, ID  001  PO, 0.9801, 4
2997, ID  001  PO, 0.8734, 4
2998, ID  001  PO, -0.2177, 2
2999, ID  001  PO, 0.994, 5
3000, ID  001  PO, 0.5574, 5
3001, ID  001  PO, 0.9845, 3
3002, ID  001  PO, 0.3683, 2
3003, ID  001  PO, 0.9677, 5
3004, ID  001  PO, 0.7351, 2
3005, ID  001  PO, 0.6369, 5
3006, ID  001  PO, 0.9274, 5
3007, ID  001  PO, -0.6154, 2
3008, ID  001  PO, 0.5095, 2
3009, ID  001  PO, 0.8811, 4
3010, ID  001  PO, 0.9765, 5
3011, ID  001  PO, 0.8732, 4
3012, ID  001  PO, 0.6727, 2
3013, ID  001  PO, 0.9659, 5
3014, ID  001  PO, 0.6369, 5
3015, ID  001  PO, 0.9842, 3
3016, ID  001  PO, 0.964, 4
3017, ID  001  PO, 0.6597, 3
3018, ID  001  PO, 0.9832, 5
3019, ID  001  PO, 0.8581, 5
3020, ID  001  PO, 0.9886, 5
3021, ID  001  PO, 0.8316, 5
3022, ID  001  PO, 0.9953, 4
3023, ID  001  PO, 0.986, 5
3024, ID  001  PO, 0.8746, 5
3025, ID  001  PO, 0.887, 4
3026, ID  001  PO, 0.5574, 3
3027, ID  001  PO, 0.6369, 5
3028, ID  001  PO, 0.5175, 5
3029, ID  001  PO, 0.0772, 1
3030, ID  001  PO, 0.9709, 5
3031, ID  001  PO, 0.7906, 5
3032, ID  001  PO, 0.9438, 4
3033, ID  001  PO, 0.9547, 2
3034, ID  001  PO, 0.9694, 5
3035, ID  001  PO, 0.7645, 4
3036, ID  001  PO, 0.9568, 4
3037, ID  001  PO, 0.3716, 3
3038, ID  001  PO, 0.9335, 5
3039, ID  001  PO, 0.796, 5
3040, ID  001  PO, 0.0, 5
3041, ID  001  PO, 0.9064, 5
3042, ID  001  PO, 0.2844, 4
3043, ID  001  PO, 0.9325, 4
3044, ID  001  PO, 0.9874, 5
3045, ID  001  PO, 0.0, 4
3046, ID  001  PO, 0.9952, 5
3047, ID  001  PO, 0.9858, 5
3048, ID  001  PO, 0.968, 4
3049, ID  001  PO, 0.9508, 5
3050, ID  001  PO, 0.9199, 5
3051, ID  001  PO, -0.4588, 3
3052, ID  001  PO, 0.9939, 5
3053, ID  001  PO, 0.5694, 3
3054, ID  001  PO, 0.4753, 3
3055, ID  001  PO, 0.9627, 5
3056, ID  001  PO, 0.9545, 3
3057, ID  001  PO, 0.9815, 2
3058, ID  001  PO, 0.9693, 5
3059, ID  001  PO, 0.9623, 5
3060, ID  001  PO, 0.8691, 2
3061, ID  001  PO, 0.9766, 5
3062, ID  001  PO, 0.765, 3
3063, ID  001  PO, 0.6808, 4
3064, ID  001  PO, -0.3291, 1
3065, ID  001  PO, 0.9803, 5
3066, ID  001  PO, 0.9095, 5
3067, ID  001  PO, 0.9876, 5
3068, ID  001  PO, 0.9946, 5
3069, ID  001  PO, 0.9693, 5
3070, ID  001  PO, 0.9516, 5
3071, ID  001  PO, 0.9007, 3
3072, ID  001  PO, 0.9634, 3
3073, ID  001  PO, 0.857, 4
3074, ID  001  PO, 0.9393, 5
3075, ID  001  PO, -0.5558, 1
3076, ID  001  PO, 0.8505, 2
3077, ID  001  PO, 0.9889, 4
3078, ID  001  PO, 0.945, 4
3079, ID  001  PO, 0.7546, 5
3080, ID  001  PO, -0.7523, 2
3081, ID  001  PO, 0.9277, 1
3082, ID  001  PO, 0.9661, 5
3083, ID  001  PO, 0.8519, 5
3084, ID  001  PO, 0.9734, 3
3085, ID  001  PO, 0.899, 3
3086, ID  001  PO, 0.9672, 2
3087, ID  001  PO, 0.9623, 4
3088, ID  001  PO, 0.4576, 4
3089, ID  001  PO, 0.204, 3
3090, ID  001  PO, 0.8188, 2
3091, ID  001  PO, 0.9867, 3
3092, ID  001  PO, 0.8126, 3
3093, ID  001  PO, -0.8888, 1
3094, ID  001  PO, -0.9549, 1
3095, ID  001  PO, 0.991, 4
3096, ID  001  PO, 0.9447, 3
3097, ID  001  PO, -0.6006, 2
3098, ID  001  PO, 0.8803, 5
3099, ID  001  PO, 0.7804, 3
3100, ID  001  PO, 0.961, 5
3101, ID  001  PO, -0.7205, 1
3102, ID  001  PO, 0.835, 4
3103, ID  001  PO, 0.717, 2
3104, ID  001  PO, 0.882, 4
3105, ID  001  PO, 0.3597, 2
3106, ID  001  PO, 0.5103, 3
3107, ID  001  PO, 0.4606, 4
3108, ID  001  PO, 0.9132, 5
3109, ID  001  PO, -0.4835, 3
3110, ID  001  PO, 0.8475, 4
3111, ID  001  PO, 0.9788, 5
3112, ID  001  PO, 0.8223, 3
3113, ID  001  PO, 0.9615, 2
3114, ID  001  PO, 0.4404, 5
3115, ID  001  PO, -0.5927, 3
3116, ID  001  PO, 0.9004, 4
3117, ID  001  PO, 0.8595, 2
3118, ID  001  PO, -0.0237, 3
3119, ID  001  PO, 0.507, 4
3120, ID  001  PO, 0.0, 3
3121, ID  001  PO, 0.93, 5
3122, ID  001  PO, 0.8402, 5
3123, ID  001  PO, 0.9391, 4
3124, ID  001  PO, 0.6369, 4
3125, ID  001  PO, -0.1159, 2
3126, ID  001  PO, 0.0, 1
3127, ID  001  PO, 0.867, 4
3128, ID  001  PO, 0.3276, 1
3129, ID  001  PO, 0.9058, 5
3130, ID  001  PO, 0.9555, 4
3131, ID  001  PO, 0.9542, 5
3132, ID  001  PO, 0.9856, 5
3133, ID  001  PO, 0.9237, 3
3134, ID  001  PO, 0.9096, 5
3135, ID  001  PO, 0.7992, 4
3136, ID  001  PO, -0.9278, 1
3137, ID  001  PO, 0.9057, 5
3138, ID  001  PO, 0.8987, 5
3139, ID  001  PO, 0.7003, 3
3140, ID  001  PO, 0.8228, 4
3141, ID  001  PO, 0.9108, 5
3142, ID  001  PO, 0.9664, 5
3143, ID  001  PO, 0.7337, 5
3144, ID  001  PO, 0.8849, 4
3145, ID  001  PO, 0.9127, 5
3146, ID  001  PO, 0.9932, 5
3147, ID  001  PO, 0.0, 4
3148, ID  001  PO, 0.2025, 2
3149, ID  001  PO, 0.9231, 5
3150, LAST190  PO, 0.9712, 5
3151, PSYC037  CM, 0.8934, 5
3152, PSYC180  CM, 0.8024, 5
3153, LGCS010  PO, 0.9406, 3
3154, LGCS010  PO, 0.9162, 2
3155, LGCS010  PO, 0.7651, 4
3156, LGCS010  PO, 0.9298, 4
3157, LGCS010  PO, 0.9768, 5
3158, LGCS010  PO, 0.8846, 4
3159, LGCS010  PO, 0.975, 5
3160, LGCS010  PO, 0.9672, 5
3161, LGCS010  PO, 0.8319, 5
3162, LGCS010  PO, 0.9771, 4
3163, LGCS010  PO, 0.9844, 5
3164, LGCS010  PO, 0.7469, 4
3165, LGCS010  PO, 0.9791, 4
3166, LGCS010  PO, 0.8142, 4
3167, LGCS010  PO, 0.9718, 4
3168, LGCS010  PO, 0.8089, 2
3169, LGCS010  PO, 0.4188, 5
3170, LGCS010  PO, 0.944, 4
3171, LGCS010  PO, 0.8945, 5
3172, LGCS010  PO, 0.9796, 4
3173, LGCS010  PO, 0.5759, 5
3174, LGCS010  PO, -0.3063, 5
3175, LGCS010  PO, -0.3999, 4
3176, LGCS010  PO, 0.6694, 5
3177, LGCS010  PO, 0.9525, 4
3178, LGCS010  PO, 0.6369, 4
3179, LGCS010  PO, 0.8481, 4
3180, LGCS010  PO, 0.6997, 5
3181, LGCS010  PO, 0.9846, 4
3182, LGCS010  PO, 0.9016, 5
3183, LGCS010  PO, 0.664, 4
3184, LGCS010  PO, 0.8316, 5
3185, LGCS010  PO, 0.815, 4
3186, LGCS010  PO, 0.8512, 5
3187, LGCS010  PO, 0.7906, 3
3188, LGCS010  PO, 0.6597, 3
3189, LGCS010  PO, 0.9874, 5
3190, LGCS010  PO, 0.9906, 5
3191, LGCS010  PO, 0.9762, 4
3192, LGCS010  PO, 0.9518, 5
3193, LGCS010  PO, -0.6579, 2
3194, LGCS010  PO, 0.332, 4
3195, LGCS010  PO, 0.9779, 5
3196, LGCS010  PO, 0.7181, 4
3197, LGCS010  PO, 0.9608, 3
3198, LGCS010  PO, 0.981, 5
3199, LGCS010  PO, 0.9313, 5
3200, LGCS010  PO, 0.1609, 3
3201, LGCS010  PO, 0.8979, 5
3202, LGCS010  PO, 0.9662, 3
3203, LGCS010  PO, -0.34, 5
3204, LGCS010  PO, 0.9719, 3
3205, LGCS010  PO, 0.7316, 5
3206, LGCS010  PO, 0.7351, 4
3207, LGCS010  PO, 0.5255, 4
3208, LGCS010  PO, 0.8139, 5
3209, LGCS010  PO, 0.9335, 4
3210, LGCS010  PO, 0.8551, 5
3211, LGCS010  PO, 0.9224, 4
3212, LGCS010  PO, 0.9282, 3
3213, LGCS010  PO, 0.9519, 5
3214, LGCS010  PO, 0.9708, 4
3215, LGCS010  PO, 0.9566, 5
3216, LGCS010  PO, 0.775, 5
3217, LGCS010  PO, 0.9662, 4
3218, LGCS010  PO, 0.9283, 4
3219, LGCS010  PO, 0.9242, 4
3220, LGCS010  PO, 0.8212, 3
3221, LGCS010  PO, 0.9607, 3
3222, LGCS010  PO, 0.8903, 5
3223, LGCS010  PO, 0.9625, 4
3224, LGCS010  PO, 0.98, 5
3225, LGCS010  PO, 0.9802, 3
3226, LGCS010  PO, 0.1364, 2
3227, LGCS010  PO, 0.981, 4
3228, LGCS010  PO, 0.8612, 4
3229, LGCS010  PO, 0.9844, 5
3230, LGCS010  PO, 0.9774, 5
3231, LGCS010  PO, 0.8265, 5
3232, LGCS010  PO, 0.9571, 3
3233, LGCS010  PO, -0.4404, 1
3234, LGCS010  PO, 0.1081, 2
3235, LGCS010  PO, 0.9582, 3
3236, LGCS010  PO, 0.905, 4
3237, LGCS010  PO, 0.7096, 5
3238, LGCS010  PO, 0.9481, 5
3239, LGCS011  PO, 0.9938, 3
3240, LGCS011  PO, 0.9954, 5
3241, LGCS011  PO, 0.3906, 5
3242, LGCS011  PO, 0.7579, 1
3243, LGCS011  PO, 0.8012, 4
3244, LGCS011  PO, 0.099, 3
3245, LGCS011  PO, 0.6404, 3
3246, LGCS011  PO, 0.8315, 4
3247, LGCS011  PO, 0.823, 3
3248, LGCS011  PO, 0.4588, 4
3249, LGCS011  PO, 0.9375, 3
3250, LGCS011  PO, 0.9795, 5
3251, LGCS011  PO, 0.9697, 4
3252, LGCS011  PO, 0.7047, 4
3253, LGCS011  PO, 0.9192, 5
3254, LGCS011  PO, 0.035, 5
3255, LGCS011  PO, 0.9801, 5
3256, LGCS011  PO, 0.9942, 5
3257, LGCS011  PO, 0.7876, 5
3258, LGCS011  PO, 0.978, 5
3259, LGCS011  PO, 0.9716, 1
3260, LGCS011  PO, 0.9618, 4
3261, LGCS011  PO, 0.9143, 5
3262, LGCS011  PO, 0.9, 4
3263, LGCS011  PO, 0.7132, 3
3264, LGCS011  PO, 0.8225, 5
3265, LGCS011  PO, 0.9201, 5
3266, LGCS011  PO, 0.9696, 3
3267, LGCS011  PO, 0.9461, 4
3268, LGCS011  PO, 0.9879, 4
3269, LGCS011  PO, 0.9565, 2
3270, LGCS011  PO, 0.7622, 3
3271, LGCS011  PO, 0.9892, 3
3272, LGCS011  PO, -0.34, 2
3273, LGCS011  PO, -0.9423, 2
3274, LGCS011  PO, 0.8519, 4
3275, LGCS011  PO, 0.9423, 5
3276, LGCS011  PO, -0.6324, 3
3277, LGCS011  PO, 0.8713, 2
3278, LGCS011  PO, -0.6607, 3
3279, LGCS011  PO, 0.0, 5
3280, LGCS011  PO, 0.3565, 4
3281, LGCS011  PO, 0.9828, 5
3282, LGCS011  PO, 0.9924, 4
3283, LGCS011  PO, 0.4588, 3
3284, LGCS011  PO, 0.6697, 3
3285, LGCS108  PO, 0.9888, 5
3286, LGCS108  PO, 0.8519, 4
3287, LGCS108  PO, -0.6245, 2
3288, LGCS108  PO, 0.945, 3
3289, LGCS108  PO, 0.9092, 4
3290, LGCS108  PO, 0.1635, 3
3291, LGCS108  PO, 0.9746, 4
3292, LGCS108  PO, 0.8929, 3
3293, LGCS108  PO, 0.8718, 5
3294, LGCS108  PO, 0.926, 2
3295, LGCS108  PO, 0.9389, 3
3296, LGCS108  PO, 0.8356, 3
3297, LGCS108  PO, -0.7874, 3
3298, LGCS108  PO, 0.431, 3
3299, LGCS112  PZ, 0.9311, 5
3300, LGCS112  PZ, 0.945, 5
3301, LGCS112  PZ, 0.9246, 5
3302, LGCS124  PO, 0.6119, 4
3303, LGCS185P PO, 0.5908, 4
3304, LGCS185P PO, 0.9717, 5
3305, LGCS191  PO, 0.2235, 4
3306, MCSI195  PZ, 0.9592, 2
3307, MUS 091  PO, 0.9887, 2
3308, PSYC158  PO, 0.92, 3
3309, PSYC158  PO, 0.9638, 4
3310, PSYC158  PO, 0.9922, 4
3311, PSYC158  PO, 0.3549, 4
3312, PSYC158  PO, 0.8151, 3
3313, PSYC158  PO, -0.2146, 4
3314, PSYC158  PO, 0.0, 3
3315, PSYC158  PO, 0.9512, 3
3316, PSYC158  PO, 0.7718, 3
3317, PSYC158  PO, 0.8396, 2
3318, PSYC158  PO, 0.9174, 3
3319, PSYC158  PO, 0.3998, 3
3320, PSYC158  PO, 0.2382, 3
3321, PSYC158  PO, 0.8949, 4
3322, PSYC158  PO, 0.8493, 2
3323, PSYC158  PO, 0.827, 4
3324, PSYC158  PO, 0.8832, 2
3325, PSYC158  PO, 0.9091, 3
3326, PSYC158  PO, 0.988, 3
3327, PSYC158  PO, 0.8043, 2
3328, PSYC158  PO, 0.8146, 3
3329, PSYC158  PO, -0.2899, 4
3330, PSYC158  PO, 0.6259, 2
3331, PSYC158  PO, -0.3401, 3
3332, PSYC158  PO, 0.1371, 3
3333, PSYC158  PO, 0.244, 1
3334, PSYC158  PO, 0.9932, 4
3335, PSYC158  PO, 0.5494, 4
3336, PSYC160  PO, 0.9538, 4
3337, PSYC160  PO, 0.9834, 2
3338, PSYC160  PO, 0.9161, 5
3339, PSYC160  PO, 0.2682, 4
3340, PSYC160  PO, 0.9343, 3
3341, PSYC160  PO, 0.9915, 5
3342, PSYC160  PO, 0.8458, 5
3343, PSYC160  PO, 0.9866, 4
3344, MATH030  CM, -0.891, 1
3345, MATH030  CM, 0.9308, 2
3346, MATH030  CM, 0.9329, 3
3347, MATH030  PO, 0.9821, 2
3348, MATH030  PO, 0.9756, 1
3349, MATH030  PO, 0.1107, 3
3350, MATH030  PO, 0.9687, 4
3351, MATH030  PO, 0.826, 5
3352, MATH030  PO, 0.9567, 5
3353, MATH030  PO, 0.9185, 4
3354, MATH030  PO, -0.5925, 3
3355, MATH030  PO, 0.9616, 5
3356, MATH030  PO, 0.9703, 4
3357, MATH030  PO, 0.9473, 2
3358, MATH030  PO, 0.8218, 3
3359, MATH030  PO, 0.6625, 3
3360, MATH030  PO, -0.569, 3
3361, MATH030  PO, 0.8967, 4
3362, MATH030  PO, 0.9292, 4
3363, MATH030  PO, -0.6249, 2
3364, MATH030  PO, 0.5719, 5
3365, MATH030  PO, 0.7615, 4
3366, MATH030  PO, -0.3612, 5
3367, MATH030  PO, 0.9674, 4
3368, MATH030  PO, 0.9676, 4
3369, MATH030  PO, 0.743, 1
3370, MATH030  PO, 0.9297, 2
3371, MATH030  PO, -0.4767, 2
3372, MATH031  CM, -0.0878, 3
3373, MATH031  PO, 0.9762, 5
3374, MATH031  PO, 0.8266, 3
3375, MATH031  PO, 0.8014, 3
3376, MATH031  PO, 0.9797, 4
3377, MATH031  PO, 0.3612, 2
3378, MATH031  PO, -0.5822, 1
3379, MATH031  PO, 0.6808, 3
3380, MATH031  PO, 0.8998, 5
3381, MATH031  PO, 0.6757, 3
3382, MATH031  PO, 0.9561, 4
3383, MATH031  PO, 0.8863, 4
3384, MATH031  PO, 0.8976, 4
3385, MATH031  PO, 0.9878, 4
3386, MATH031  PO, 0.9761, 5
3387, MATH031  PO, 0.9732, 3
3388, MATH031  PO, 0.698, 4
3389, MATH031  PO, 0.9751, 5
3390, MATH031  PO, 0.7491, 3
3391, MATH031  PO, -0.2798, 4
3392, MATH031  PO, 0.1531, 3
3393, MATH031  PO, 0.9455, 5
3394, MATH031  PO, -0.624, 3
3395, MATH031  PO, 0.9555, 5
3396, MATH031  PO, 0.9628, 5
3397, MATH031  PO, 0.9657, 5
3398, MATH031  PO, 0.9677, 5
3399, MATH031  PO, 0.9756, 4
3400, MATH031  PO, 0.9963, 5
3401, MATH031  PO, 0.0, 5
3402, MATH031  PO, 0.6705, 4
3403, MATH031  PO, 0.7339, 3
3404, MATH031  PO, 0.97, 4
3405, MATH031  PO, 0.9875, 4
3406, MATH031  PO, 0.8987, 3
3407, MATH031  PO, -0.1027, 4
3408, MATH031  PO, 0.734, 5
3409, MATH031  PO, 0.854, 3
3410, MATH031H PO, 0.8536, 4
3411, MATH031H PO, 0.647, 5
3412, MATH031H PO, 0.9699, 5
3413, MATH031H PO, 0.8717, 4
3414, MATH031H PO, 0.8859, 5
3415, MATH031H PO, 0.9946, 5
3416, MATH031H PO, 0.8897, 5
3417, MATH031H PO, 0.9809, 5
3418, MATH031H PO, 0.8975, 5
3419, MATH031H PO, 0.91, 4
3420, MATH031H PO, 0.9571, 3
3421, MATH031H PO, -0.0414, 5
3422, MATH031H PO, -0.6935, 3
3423, MATH031H PO, 0.9816, 5
3424, MATH031H PO, 0.6369, 5
3425, MATH031H PO, 0.7902, 5
3426, MATH031H PO, 0.6667, 3
3427, MATH031H PO, 0.6369, 5
3428, MATH031H PO, 0.7574, 5
3429, MATH031H PO, 0.6369, 5
3430, MATH031H PO, 0.9703, 5
3431, MATH031H PO, 0.1672, 3
3432, MATH031H PO, 0.9792, 5
3433, MATH031H PO, 0.7645, 4
3434, MATH031H PO, 0.7351, 4
3435, MATH031H PO, 0.965, 5
3436, MATH031H PO, 0.0, 5
3437, MATH031H PO, 0.5318, 3
3438, MATH031H PO, 0.8839, 5
3439, MATH031H PO, 0.4576, 5
3440, MATH031H PO, 0.8175, 5
3441, MATH031H PO, 0.9337, 5
3442, MATH031H PO, 0.9295, 5
3443, MATH031H PO, -0.4404, 5
3444, MATH031H PO, 0.9403, 5
3445, MATH031H PO, 0.9109, 5
3446, MATH031H PO, 0.9852, 5
3447, MATH031H PO, 0.9791, 5
3448, MATH031H PO, 0.9382, 5
3449, MATH031H PO, 0.4474, 5
3450, MATH031H PO, 0.9989, 5
3451, MATH031H PO, -0.4947, 5
3452, MATH031H PO, 0.9654, 5
3453, MATH031H PO, 0.1655, 4
3454, MATH031H PO, 0.9668, 5
3455, MATH031H PO, 0.9171, 5
3456, MATH031H PO, 0.9805, 5
3457, MATH031H PO, 0.9118, 5
3458, MATH031H PO, 0.4588, 5
3459, MATH031H PO, 0.9549, 5
3460, MATH031H PO, 0.584, 5
3461, MATH031H PO, 0.8381, 5
3462, MATH031H PO, 0.9287, 4
3463, MATH031H PO, 0.9065, 5
3464, MATH031H PO, 0.9387, 5
3465, MATH031H PO, 0.0516, 4
3466, MATH031S PO, -0.8427, 3
3467, MATH031S PO, 0.6486, 4
3468, MATH031S PO, -0.8754, 2
3469, MATH031S PO, 0.517, 3
3470, MATH031S PO, 0.9954, 5
3471, MATH031S PO, 0.955, 4
3472, MATH031S PO, 0.8128, 3
3473, MATH031S PO, 0.9922, 4
3474, MATH031S PO, 0.9017, 4
3475, MATH031S PO, 0.8225, 5
3476, MATH031S PO, 0.5703, 4
3477, MATH031S PO, -0.3354, 1
3478, MATH031S PO, 0.9347, 5
3479, MATH032  PO, 0.936, 3
3480, MATH032  PO, -0.776, 3
3481, MATH032  PO, -0.3879, 3
3482, MATH032  PO, 0.979, 3
3483, MATH032  PO, 0.9816, 5
3484, MATH032  PO, 0.9921, 5
3485, MATH032  PO, 0.571, 4
3486, MATH032  PO, 0.6124, 4
3487, MATH032  PO, 0.9908, 4
3488, MATH032  PO, 0.9051, 5
3489, MATH032  PO, 0.8555, 4
3490, MATH032  PO, 0.9462, 5
3491, MATH032  PO, 0.6451, 4
3492, MATH032  PO, 0.5648, 3
3493, MATH032  PO, 0.9682, 4
3494, MATH032  PO, 0.9778, 5
3495, MATH032  PO, 0.4588, 5
3496, MATH032  PO, 0.9707, 5
3497, MATH032  PO, 0.6572, 4
3498, MATH032  PO, 0.3071, 3
3499, MATH032  PO, 0.4082, 3
3500, MATH032  PO, 0.9175, 5
3501, MATH032  PO, 0.7845, 5
3502, MATH032  PO, 0.6966, 2
3503, MATH032  PO, 0.9161, 3
3504, MATH032  PO, 0.5569, 4
3505, MATH032  PO, 0.942, 3
3506, MATH032  PO, 0.8319, 2
3507, MATH032  PO, 0.915, 5
3508, MATH055  HM, 0.541, 4
3509, MATH055  HM, 0.8481, 3
3510, MATH058  PO, 0.8855, 3
3511, MATH058  PO, -0.5106, 3
3512, MATH058  PO, 0.9921, 3
3513, MATH058  PO, 0.9366, 4
3514, MATH058  PO, 0.6653, 4
3515, MATH058  PO, -0.9198, 1
3516, MATH058  PO, 0.9947, 4
3517, MATH058  PO, -0.1655, 2
3518, MATH058  PO, 0.5515, 4
3519, MATH058  PO, 0.9614, 2
3520, MATH058  PO, 0.2539, 2
3521, MATH058  PO, -0.7077, 2
3522, MATH058  PO, 0.8736, 3
3523, MATH058  PO, -0.0002, 3
3524, MATH058  PO, -0.5925, 3
3525, MATH058  PO, 0.7807, 5
3526, MATH058  PO, 0.9201, 3
3527, MATH058  PO, -0.3182, 2
3528, MATH058  PO, -0.7705, 3
3529, MATH058  PO, 0.4411, 4
3530, MATH058  PO, 0.943, 2
3531, MATH058  PO, 0.8519, 2
3532, MATH058  PO, 0.236, 3
3533, MATH058  PO, 0.6905, 3
3534, MATH058  PO, 0.9621, 5
3535, MATH058  PO, 0.9279, 5
3536, MATH058  PO, -0.6952, 1
3537, MATH058  PO, 0.9361, 5
3538, MATH058  PO, -0.9544, 1
3539, MATH058  PO, 0.8999, 2
3540, MATH058  PO, 0.9044, 3
3541, MATH058  PO, -0.6548, 3
3542, MATH058  PO, -0.2846, 4
3543, MATH058  PO, 0.9022, 3
3544, MATH058  PO, 0.9281, 5
3545, MATH058  PO, -0.5423, 2
3546, MATH058  PO, 0.6266, 1
3547, MATH058  PO, 0.6428, 3
3548, MATH058  PO, 0.9508, 3
3549, MATH058  PO, -0.3597, 2
3550, MATH058  PO, 0.4072, 3
3551, MATH058  PO, -0.1779, 2
3552, MATH058  PO, -0.0097, 2
3553, MATH058  PO, 0.8885, 3
3554, MATH058  PO, -0.8786, 2
3555, MATH058  PO, 0.9603, 3
3556, MATH058  PO, -0.8258, 2
3557, MATH058  PO, -0.9584, 2
3558, MATH058  PO, 0.9743, 4
3559, MATH060  PO, 0.8539, 5
3560, MATH060  PO, 0.83, 4
3561, MATH060  PO, -0.872, 5
3562, MATH060  PO, -0.7518, 2
3563, MATH060  PO, 0.9586, 5
3564, MATH060  PO, 0.9774, 4
3565, MATH060  PO, -0.6757, 3
3566, MATH060  PO, 0.9609, 4
3567, MATH060  PO, 0.9785, 4
3568, MATH060  PO, -0.0258, 4
3569, MATH060  PO, 0.9126, 5
3570, MATH060  PO, 0.9216, 5
3571, MATH060  PO, 0.9634, 5
3572, MATH060  PO, 0.985, 5
3573, MATH060  PO, 0.9505, 5
3574, MATH060  PO, 0.9766, 5
3575, MATH060  PO, 0.9245, 5
3576, MATH060  PO, 0.9011, 5
3577, MATH060  PO, 0.9343, 5
3578, MATH060  PO, 0.34, 5
3579, MATH060  PO, 0.8807, 5
3580, MATH060  PO, 0.9491, 5
3581, MATH060  PO, 0.6897, 4
3582, MATH060  PO, 0.9884, 3
3583, MATH060  PO, 0.5917, 5
3584, MATH060  PO, 0.7591, 4
3585, MATH060  PO, 0.9741, 5
3586, MATH060  PO, 0.9701, 5
3587, MATH060  PO, 0.4102, 3
3588, MATH060  PO, 0.8537, 5
3589, MATH060  PO, 0.9952, 5
3590, MATH060  PO, 0.5647, 4
3591, MATH060  PO, 0.9834, 5
3592, MATH060  PO, 0.7134, 5
3593, MATH060  PO, 0.9545, 5
3594, MATH060  PO, 0.8271, 5
3595, MATH060  PO, 0.0, 5
3596, MATH060  PO, 0.9772, 5
3597, MATH060  PO, 0.9058, 5
3598, MATH060  PO, 0.3597, 5
3599, MATH060  PO, 0.9479, 5
3600, MATH060  PO, 0.9175, 5
3601, MATH060  PO, 0.9811, 5
3602, MATH060  PO, 0.7816, 5
3603, MATH060  PO, 0.0772, 3
3604, MATH060  PO, 0.0772, 5
3605, MATH060  PO, 0.9977, 5
3606, MATH060  PO, 0.2328, 4
3607, MATH060  PO, 0.6249, 5
3608, MATH060  PO, 0.9474, 5
3609, MATH060  PO, 0.8591, 5
3610, MATH060  PO, 0.9228, 4
3611, MATH060  PO, 0.7605, 4
3612, MATH060  PO, 0.7184, 5
3613, MATH060  PO, 0.9517, 3
3614, MATH060  PO, 0.861, 3
3615, MATH060  PO, 0.8386, 5
3616, MATH060  PO, 0.9726, 5
3617, MATH060  PO, 0.5346, 5
3618, MATH060  PO, 0.6271, 5
3619, MATH060  PO, -0.6299, 3
3620, MATH060  PO, 0.796, 5
3621, MATH060  PO, 0.4215, 5
3622, MATH060  PO, 0.9481, 5
3623, MATH060  PO, 0.9695, 5
3624, MATH060  PO, 0.3346, 5
3625, MATH060  PO, 0.8552, 4
3626, MATH060  PO, 0.5859, 5
